-0.667137,-1.326360,5.632000,-0.249012,-0.540189,2.816000,-0.141395,-0.524815,2.816000,-0.133708,-0.232711,2.816000,-0.118334,-0.002103,2.816000,-0.372003,-0.555563,2.816000,-0.464522,-0.371268,3.072000,-0.325882,-0.232711,2.816000,-0.288421,-0.094538,3.072000,-0.187517,-0.071286,2.816000,-0.148934,0.251882,3.328000,-0.158019,0.588011,3.328000,-0.372279,-0.119695,3.072000,-0.294287,0.179206,3.328000,-0.312456,0.497166,3.328000,-0.202891,-0.670867,2.816000,0.000000,0.000000,0.000000,-0.133708,-0.709302,2.816000,nan,nan,nan,-0.239780,0.560758,3.328000,-0.248864,0.542588,3.328000,-0.365842,0.564759,3.584000,-0.042990,0.603893,3.584000,-0.052773,0.633243,3.584000,-0.194357,0.615265,3.328000,
-0.295134,-0.670867,2.816000,-0.249012,-0.547876,2.816000,-0.141395,-0.532502,2.816000,-0.141395,-0.248085,2.816000,-0.126021,-0.017477,2.816000,-0.364316,-0.563250,2.816000,-0.464522,-0.388039,3.072000,-0.325882,-0.240398,2.816000,-0.288421,-0.111309,3.072000,-0.187517,-0.086660,2.816000,-0.148934,0.251882,3.328000,-0.158019,0.588011,3.328000,-0.372279,-0.128081,3.072000,-0.294287,0.170121,3.328000,-0.346275,0.506059,3.584000,-0.179830,-0.678554,2.816000,0.000000,0.000000,0.000000,-0.126021,-0.709302,2.816000,nan,nan,nan,-0.248864,0.542588,3.328000,-0.248864,0.524419,3.328000,-0.375625,0.545192,3.584000,-0.042990,0.613676,3.584000,-0.042990,0.633243,3.584000,-0.194357,0.615265,3.328000,
-0.256699,-0.670867,2.816000,-0.249012,-0.555563,2.816000,-0.149082,-0.532502,2.816000,-0.149082,-0.255772,2.816000,-0.145863,-0.027452,3.072000,-0.356629,-0.570937,2.816000,-0.494148,-0.429460,3.328000,-0.347122,-0.262253,3.072000,-0.288421,-0.119695,3.072000,-0.187517,-0.094346,2.816000,-0.139850,0.242798,3.328000,-0.158019,0.588011,3.328000,-0.363893,-0.136466,3.072000,-0.316925,0.163641,3.584000,-0.346275,0.496276,3.584000,-0.156769,-0.686241,2.816000,0.000000,0.000000,0.000000,-0.118334,-0.716989,2.816000,-0.264386,-0.732363,2.816000,-0.287575,0.574543,3.584000,nan,nan,nan,-0.375625,0.525626,3.584000,-0.042990,0.613676,3.584000,-0.042990,0.633243,3.584000,-0.194357,0.615265,3.328000,
-0.225951,-0.678554,2.816000,-0.249012,-0.563250,2.816000,-0.149082,-0.540189,2.816000,-0.164456,-0.263459,2.816000,-0.154249,-0.044223,3.072000,-0.348942,-0.578624,2.816000,-0.485063,-0.438545,3.328000,-0.347122,-0.270638,3.072000,-0.280035,-0.128081,3.072000,-0.187517,-0.102033,2.816000,-0.139850,0.242798,3.328000,-0.148934,0.588011,3.328000,-0.355507,-0.153238,3.072000,-0.316925,0.153857,3.584000,-0.371009,0.510759,3.840000,-0.133708,-0.693928,2.816000,0.000000,0.000000,0.000000,-0.118334,-0.716989,2.816000,-0.256699,-0.740049,2.816000,-0.297358,0.574543,3.584000,-0.287575,0.545192,3.584000,-0.412937,0.552688,3.840000,-0.042990,0.613676,3.584000,-0.042990,0.643026,3.584000,-0.194357,0.615265,3.328000,
-0.195204,-0.678554,2.816000,-0.241325,-0.570937,2.816000,-0.156769,-0.547876,2.816000,-0.172143,-0.278833,2.816000,-0.162635,-0.052609,3.072000,-0.372279,-0.639612,3.072000,-0.475979,-0.456714,3.328000,-0.355507,-0.270638,3.072000,-0.280035,-0.144852,3.072000,-0.195204,-0.117407,2.816000,-0.139850,0.233713,3.328000,-0.148934,0.588011,3.328000,-0.355507,-0.161624,3.072000,-0.316925,0.144074,3.584000,-0.371009,0.500277,3.840000,-0.129092,-0.765398,3.072000,0.000000,0.000000,0.000000,-0.120706,-0.790555,3.072000,nan,nan,nan,-0.307141,0.564759,3.584000,-0.307141,0.545192,3.584000,-0.412937,0.542206,3.840000,-0.042990,0.613676,3.584000,-0.042990,0.643026,3.584000,-0.194357,0.615265,3.328000,
-0.179406,-0.740241,3.072000,-0.241325,-0.578624,2.816000,-0.156769,-0.555563,2.816000,-0.179830,-0.286520,2.816000,-0.179406,-0.069380,3.072000,-0.363893,-0.647997,3.072000,-0.475979,-0.465798,3.328000,-0.355507,-0.279024,3.072000,-0.280035,-0.153238,3.072000,-0.195204,-0.125094,2.816000,-0.139850,0.224629,3.328000,-0.148934,0.578927,3.328000,-0.347122,-0.170009,3.072000,-0.316925,0.134291,3.584000,-0.381491,0.489795,3.840000,-0.112320,-0.773784,3.072000,0.000000,0.000000,0.000000,-0.120706,-0.790555,3.072000,-0.249012,-0.747736,2.816000,-0.326708,0.564759,3.584000,-0.326708,0.535409,3.584000,-0.423420,0.531724,3.840000,nan,nan,nan,-0.042990,0.643026,3.584000,-0.194357,0.615265,3.328000,
-0.154249,-0.748626,3.072000,-0.241325,-0.586311,2.816000,-0.164456,-0.563250,2.816000,-0.195204,-0.301894,2.816000,-0.187792,-0.086152,3.072000,-0.355507,-0.656383,3.072000,-0.466894,-0.474883,3.328000,-0.355507,-0.279024,3.072000,-0.280035,-0.170009,3.072000,-0.221335,-0.153238,3.072000,-0.139850,0.215544,3.328000,-0.148934,0.578927,3.328000,-0.347122,-0.178395,3.072000,-0.316925,0.124507,3.584000,-0.381491,0.479313,3.840000,-0.167211,-1.368796,5.376000,0.000000,0.000000,0.000000,-0.120706,-0.798941,3.072000,-0.263264,-0.824098,3.072000,-0.336491,0.564759,3.584000,-0.356058,0.535409,3.584000,-0.423420,0.531724,3.840000,nan,nan,nan,-0.042990,0.643026,3.584000,-0.194357,0.606180,3.328000,
-0.137478,-0.748626,3.072000,-0.241325,-0.593998,2.816000,-0.172143,-0.570937,2.816000,-0.210578,-0.317268,2.816000,-0.212949,-0.094538,3.072000,-0.347122,-0.664769,3.072000,-0.466894,-0.483968,3.328000,-0.363893,-0.287410,3.072000,-0.280035,-0.178395,3.072000,-0.229721,-0.161624,3.072000,-0.148934,0.197375,3.328000,-0.148934,0.569842,3.328000,-0.347122,-0.195167,3.072000,-0.307141,0.114724,3.584000,-0.381491,0.479313,3.840000,-0.152536,-1.383472,5.376000,0.000000,0.000000,0.000000,-0.120706,-0.798941,3.072000,-0.254878,-0.832484,3.072000,-0.346275,0.564759,3.584000,-0.375625,0.535409,3.584000,-0.433902,0.521242,3.840000,-0.033207,0.603893,3.584000,-0.042990,0.633243,3.584000,-0.194357,0.597096,3.328000,
nan,nan,nan,-0.263264,-0.656383,3.072000,-0.179830,-0.578624,2.816000,-0.225951,-0.324955,2.816000,-0.229721,-0.111309,3.072000,-0.330350,-0.681540,3.072000,-0.457809,-0.502137,3.328000,-0.372279,-0.287410,3.072000,-0.288421,-0.195167,3.072000,-0.238107,-0.178395,3.072000,-0.148934,0.179206,3.328000,-0.148934,0.551673,3.328000,-0.338736,-0.203552,3.072000,nan,nan,nan,-0.381491,0.468831,3.840000,-0.137860,-1.383472,5.376000,0.000000,0.000000,0.000000,-0.112320,-0.807327,3.072000,nan,nan,nan,-0.346275,0.554976,3.584000,-0.404975,0.535409,3.584000,-0.433902,0.510759,3.840000,nan,nan,nan,-0.052773,0.633243,3.584000,-0.194357,0.588011,3.328000,
-0.181886,-1.339446,5.376000,-0.263264,-0.664769,3.072000,-0.204564,-0.639612,3.072000,-0.263264,-0.371268,3.072000,-0.254878,-0.128081,3.072000,-0.321964,-0.689926,3.072000,-0.493026,-0.550546,3.584000,-0.372279,-0.295796,3.072000,-0.288421,-0.203552,3.072000,-0.246492,-0.195167,3.072000,-0.158019,0.161037,3.328000,-0.148934,0.533504,3.328000,-0.338736,-0.220324,3.072000,-0.285203,0.088360,3.328000,-0.381491,0.458348,3.840000,-0.123185,-1.398147,5.376000,0.000000,0.000000,0.000000,-0.112320,-0.815712,3.072000,nan,nan,nan,-0.346275,0.554976,3.584000,-0.424542,0.535409,3.584000,-0.423420,0.500277,3.840000,-0.033207,0.594109,3.584000,-0.052773,0.623459,3.584000,-0.194357,0.569842,3.328000,
-0.152536,-1.339446,5.376000,-0.263264,-0.673155,3.072000,-0.212949,-0.647997,3.072000,-0.280035,-0.388039,3.072000,-0.280035,-0.144852,3.072000,-0.313579,-0.698312,3.072000,nan,nan,nan,-0.380665,-0.295796,3.072000,-0.296807,-0.220324,3.072000,-0.263264,-0.211938,3.072000,-0.167103,0.142867,3.328000,-0.148934,0.515335,3.328000,-0.338736,-0.228710,3.072000,-0.285203,0.079276,3.328000,-0.371009,0.458348,3.840000,nan,nan,nan,0.000000,0.000000,0.000000,-0.120706,-0.815712,3.072000,-0.238107,-0.840870,3.072000,-0.326708,0.545192,3.584000,-0.465348,0.573653,3.840000,-0.423420,0.489795,3.840000,-0.033207,0.584326,3.584000,nan,nan,nan,-0.194357,0.551673,3.328000,
-0.137860,-1.354121,5.376000,-0.263264,-0.681540,3.072000,-0.221335,-0.664769,3.072000,-0.296807,-0.404811,3.072000,-0.330625,-0.175092,3.328000,-0.305193,-0.715083,3.072000,-0.448725,-0.529390,3.328000,-0.389050,-0.304182,3.072000,-0.305193,-0.237095,3.072000,-0.294287,-0.238684,3.328000,-0.176188,0.115614,3.328000,-0.158019,0.497166,3.328000,-0.330350,-0.237095,3.072000,-0.276118,0.070191,3.328000,-0.360527,0.447866,3.840000,-0.108510,-1.427497,5.376000,0.000000,0.000000,0.000000,-0.120706,-0.824098,3.072000,-0.238107,-0.849256,3.072000,-0.307141,0.525626,3.584000,-0.444109,0.525626,3.584000,-0.412937,0.479313,3.840000,-0.033207,0.564759,3.584000,-0.062557,0.594109,3.584000,-0.194357,0.533504,3.328000,
-0.137860,-1.354121,5.376000,-0.263264,-0.698312,3.072000,-0.229721,-0.673155,3.072000,-0.321964,-0.421582,3.072000,-0.357879,-0.202346,3.328000,-0.296807,-0.723469,3.072000,-0.439640,-0.538475,3.328000,-0.397436,-0.304182,3.072000,-0.339710,-0.265938,3.328000,-0.312456,-0.256853,3.328000,-0.185272,0.097445,3.328000,-0.170174,0.506059,3.584000,-0.330350,-0.253867,3.072000,-0.267034,0.052022,3.328000,-0.350044,0.437384,3.840000,nan,nan,nan,nan,nan,nan,-0.130765,-0.901858,3.328000,nan,nan,nan,-0.308116,0.552688,3.840000,-0.465348,0.563170,3.840000,-0.391973,0.468831,3.840000,-0.033207,0.545192,3.584000,-0.062557,0.574543,3.584000,-0.209308,0.545192,3.584000,
-0.123185,-1.368796,5.376000,-0.271650,-0.706698,3.072000,-0.246492,-0.681540,3.072000,-0.347122,-0.438354,3.072000,-0.394217,-0.220515,3.328000,-0.288421,-0.731855,3.072000,-0.405822,-0.505440,3.072000,-0.397436,-0.312567,3.072000,-0.348795,-0.284107,3.328000,-0.330625,-0.275023,3.328000,-0.194357,0.070191,3.328000,-0.179957,0.476709,3.584000,-0.357879,-0.284107,3.328000,-0.267034,0.042937,3.328000,-0.339562,0.426902,3.840000,nan,nan,nan,nan,nan,nan,-0.139850,-0.901858,3.328000,-0.257949,-0.920027,3.328000,-0.258224,0.496276,3.584000,-0.454866,0.552688,3.840000,-0.381491,0.458348,3.840000,-0.042990,0.525626,3.584000,-0.072340,0.545192,3.584000,-0.219091,0.515842,3.584000,
-0.137860,-1.383472,5.376000,-0.271650,-0.715083,3.072000,-0.254878,-0.689926,3.072000,-0.363893,-0.455125,3.072000,-0.421471,-0.238684,3.328000,-0.280035,-0.740241,3.072000,-0.397436,-0.513825,3.072000,-0.405822,-0.320953,3.072000,-0.357879,-0.293192,3.328000,-0.348795,-0.284107,3.328000,-0.203442,0.042937,3.328000,-0.189741,0.447359,3.584000,-0.357879,-0.302276,3.328000,-0.257949,0.024768,3.328000,nan,nan,nan,-0.123185,-1.456847,5.376000,nan,nan,nan,-0.148934,-0.910942,3.328000,-0.248864,-0.920027,3.328000,-0.228874,0.476709,3.584000,-0.433902,0.531724,3.840000,-0.371009,0.437384,3.840000,-0.046061,0.531724,3.840000,-0.082124,0.525626,3.584000,-0.228874,0.486492,3.584000,
-0.137860,-1.383472,5.376000,-0.280035,-0.723469,3.072000,-0.271650,-0.706698,3.072000,-0.389050,-0.471897,3.072000,-0.448725,-0.256853,3.328000,-0.280035,-0.748626,3.072000,-0.397436,-0.522211,3.072000,-0.448725,-0.347699,3.328000,-0.366964,-0.311361,3.328000,-0.366964,-0.302276,3.328000,-0.221611,0.015684,3.328000,-0.199524,0.418009,3.584000,-0.366964,-0.311361,3.328000,-0.257949,0.006599,3.328000,-0.287575,0.359308,3.584000,-0.137860,-1.456847,5.376000,nan,nan,nan,-0.158019,-0.920027,3.328000,-0.248864,-0.920027,3.328000,-0.199524,0.447359,3.584000,-0.412937,0.510759,3.840000,-0.360527,0.416420,3.840000,-0.056543,0.510759,3.840000,nan,nan,nan,-0.238658,0.457142,3.584000,
-0.152536,-1.398147,5.376000,-0.288421,-0.731855,3.072000,-0.288421,-0.715083,3.072000,-0.405822,-0.488668,3.072000,-0.485063,-0.275023,3.328000,-0.280035,-0.757012,3.072000,-0.397436,-0.522211,3.072000,-0.448725,-0.356784,3.328000,-0.385133,-0.320445,3.328000,-0.394217,-0.311361,3.328000,-0.230695,-0.002486,3.328000,-0.209308,0.398442,3.584000,-0.366964,-0.329530,3.328000,-0.257949,-0.011570,3.328000,-0.277791,0.349525,3.584000,-0.152536,-1.471522,5.376000,nan,nan,nan,-0.167103,-0.920027,3.328000,-0.248864,-0.920027,3.328000,-0.179957,0.418009,3.584000,-0.381491,0.489795,3.840000,-0.373381,0.433000,4.096000,-0.056543,0.479313,3.840000,-0.101690,0.466925,3.584000,nan,nan,nan,
-0.167211,-1.412822,5.376000,-0.296807,-0.740241,3.072000,-0.305193,-0.723469,3.072000,-0.422593,-0.497054,3.072000,-0.512317,-0.293192,3.328000,-0.288421,-0.757012,3.072000,-0.397436,-0.530597,3.072000,-0.457809,-0.365868,3.328000,-0.394217,-0.329530,3.328000,-0.412387,-0.329530,3.328000,-0.239780,-0.029739,3.328000,-0.234740,0.395455,3.840000,-0.376048,-0.338615,3.328000,-0.257949,-0.029739,3.328000,-0.268008,0.329958,3.584000,nan,nan,nan,-3.290521,-1.344015,3.072000,-0.176188,-0.929111,3.328000,-0.248864,-0.920027,3.328000,-0.160391,0.398442,3.584000,-0.350044,0.458348,3.840000,-0.362200,0.410638,4.096000,nan,nan,nan,-0.121257,0.437575,3.584000,-0.276669,0.426902,3.840000,
nan,nan,nan,-0.305193,-0.748626,3.072000,-0.321964,-0.731855,3.072000,-0.447751,-0.505440,3.072000,-0.539571,-0.302276,3.328000,-0.312456,-0.829181,3.328000,-0.430556,-0.574813,3.328000,-0.457809,-0.374953,3.328000,-0.412387,-0.338615,3.328000,-0.430556,-0.338615,3.328000,-0.257949,-0.047908,3.328000,nan,nan,nan,-0.385133,-0.347699,3.328000,-0.257949,-0.047908,3.328000,nan,nan,nan,nan,nan,nan,-1.914156,-0.856876,2.048000,-0.194357,-0.929111,3.328000,-0.248864,-0.920027,3.328000,-0.150607,0.369092,3.584000,-0.308116,0.426902,3.840000,-0.329080,0.364009,3.840000,-0.077507,0.426902,3.840000,-0.140401,0.447866,3.840000,-0.297633,0.405937,3.840000,
nan,nan,nan,-0.321964,-0.748626,3.072000,-0.338736,-0.740241,3.072000,-0.503232,-0.556644,3.328000,-0.566824,-0.311361,3.328000,-0.330625,-0.829181,3.328000,-0.430556,-0.574813,3.328000,-0.466894,-0.384037,3.328000,-0.421471,-0.347699,3.328000,-0.448725,-0.338615,3.328000,-0.267034,-0.066078,3.328000,-0.276669,0.343044,3.840000,-0.394217,-0.356784,3.328000,-0.267034,-0.056993,3.328000,nan,nan,nan,nan,nan,nan,-1.656993,-0.823333,2.048000,-0.212526,-0.929111,3.328000,-0.248864,-0.920027,3.328000,-0.140824,0.349525,3.584000,-0.295114,0.421819,4.096000,-0.329080,0.343044,3.840000,nan,nan,nan,-0.161365,0.416420,3.840000,-0.328657,0.410638,4.096000,
nan,nan,nan,-0.338736,-0.757012,3.072000,-0.355507,-0.740241,3.072000,-0.521401,-0.565729,3.328000,-0.584993,-0.320445,3.328000,-0.339710,-0.829181,3.328000,-0.439640,-0.574813,3.328000,-0.475979,-0.393122,3.328000,-0.439640,-0.356784,3.328000,-0.466894,-0.347699,3.328000,-0.297358,-0.080944,3.584000,-0.287151,0.332562,3.840000,-0.403302,-0.356784,3.328000,-0.287575,-0.080944,3.584000,nan,nan,nan,-0.167103,-0.920027,3.328000,nan,nan,nan,-0.239780,-0.929111,3.328000,-0.257949,-0.920027,3.328000,-0.140401,0.353527,3.840000,-0.261571,0.399457,4.096000,-0.329080,0.332562,3.840000,nan,nan,nan,-0.183304,0.421819,4.096000,-0.351019,0.388276,4.096000,
nan,nan,nan,-0.385133,-0.820097,3.328000,-0.372279,-0.748626,3.072000,-0.548655,-0.565729,3.328000,-0.612247,-0.320445,3.328000,-0.357879,-0.829181,3.328000,-0.448725,-0.574813,3.328000,-0.485063,-0.393122,3.328000,-0.448725,-0.356784,3.328000,-0.485063,-0.347699,3.328000,-0.294287,-0.093331,3.328000,-0.328657,0.332371,4.096000,-0.444109,-0.394012,3.584000,-0.287575,-0.090727,3.584000,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.257949,-0.938196,3.328000,-0.257949,-0.920027,3.328000,-0.140401,0.332562,3.840000,nan,nan,nan,-0.351019,0.343552,4.096000,nan,nan,nan,-0.205666,0.410638,4.096000,-0.339562,0.353527,3.840000,
nan,nan,nan,-0.403302,-0.820097,3.328000,-0.430556,-0.811012,3.328000,-0.566824,-0.565729,3.328000,-0.639501,-0.320445,3.328000,-0.376048,-0.820097,3.328000,-0.448725,-0.574813,3.328000,-0.522376,-0.433145,3.584000,-0.466894,-0.356784,3.328000,-0.503232,-0.347699,3.328000,-0.326708,-0.110294,3.584000,-0.339838,0.321190,4.096000,-0.453892,-0.394012,3.584000,-0.287575,-0.100511,3.584000,nan,nan,nan,-0.212526,-0.929111,3.328000,nan,nan,nan,-0.285203,-0.938196,3.328000,-0.257949,-0.920027,3.328000,-0.150883,0.322080,3.840000,-0.203294,0.322080,3.840000,-0.339562,0.311598,3.840000,-0.138580,0.365914,4.096000,-0.216847,0.388276,4.096000,-0.350044,0.332562,3.840000,
nan,nan,nan,-0.430556,-0.811012,3.328000,-0.448725,-0.811012,3.328000,-0.594078,-0.556644,3.328000,-0.666754,-0.320445,3.328000,-0.394217,-0.820097,3.328000,-0.457809,-0.574813,3.328000,-0.522376,-0.442929,3.584000,-0.512592,-0.384229,3.584000,-0.521401,-0.347699,3.328000,-0.336491,-0.110294,3.584000,-0.329080,0.290633,3.840000,-0.473459,-0.394012,3.584000,-0.297358,-0.110294,3.584000,-0.287151,0.259187,3.840000,-0.239780,-0.929111,3.328000,-1.726282,-1.389504,4.096000,-0.312456,-0.929111,3.328000,-0.257949,-0.920027,3.328000,nan,nan,nan,nan,nan,nan,-0.339562,0.301116,3.840000,nan,nan,nan,-0.228028,0.377095,4.096000,-0.371009,0.332562,3.840000,
nan,nan,nan,-0.448725,-0.811012,3.328000,-0.475979,-0.801927,3.328000,-0.621332,-0.556644,3.328000,-0.684924,-0.311361,3.328000,-0.412387,-0.811012,3.328000,-0.466894,-0.565729,3.328000,-0.522376,-0.442929,3.584000,-0.532159,-0.384229,3.584000,-0.581076,-0.374445,3.584000,-0.346275,-0.120077,3.584000,-0.339562,0.280151,3.840000,-0.483242,-0.394012,3.584000,-0.297358,-0.120077,3.584000,-0.297633,0.248705,3.840000,-0.276118,-0.920027,3.328000,nan,nan,nan,-0.348795,-0.929111,3.328000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.234740,0.343044,3.840000,-0.371009,0.322080,3.840000,
nan,nan,nan,-0.475979,-0.801927,3.328000,-0.512317,-0.792843,3.328000,-0.648585,-0.547560,3.328000,-0.712177,-0.302276,3.328000,-0.439640,-0.801927,3.328000,-0.512592,-0.609246,3.584000,-0.512592,-0.452712,3.584000,-0.551726,-0.384229,3.584000,-0.600643,-0.374445,3.584000,-0.356058,-0.120077,3.584000,-0.350044,0.269669,3.840000,-0.493026,-0.394012,3.584000,nan,nan,nan,-0.308116,0.238222,3.840000,-0.303372,-0.920027,3.328000,nan,nan,nan,-0.376048,-0.920027,3.328000,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.360527,0.290633,3.840000,nan,nan,nan,nan,nan,nan,-0.381491,0.311598,3.840000,
-0.346275,-0.961448,3.584000,-0.503232,-0.792843,3.328000,-0.539571,-0.783758,3.328000,-0.675839,-0.538475,3.328000,-0.739431,-0.293192,3.328000,-0.466894,-0.792843,3.328000,-0.512592,-0.599463,3.584000,-0.502809,-0.452712,3.584000,-0.561509,-0.374445,3.584000,-0.620209,-0.364662,3.584000,-0.365842,-0.129861,3.584000,-0.350044,0.269669,3.840000,-0.512592,-0.384229,3.584000,-0.318598,-0.139136,3.840000,-0.308116,0.227740,3.840000,-0.339710,-0.920027,3.328000,-1.326541,-1.632948,5.376000,-0.412387,-0.920027,3.328000,nan,nan,nan,nan,nan,nan,-0.183304,0.287647,4.096000,-0.371009,0.280151,3.840000,nan,nan,nan,nan,nan,nan,nan,nan,nan,
nan,nan,nan,-0.530486,-0.774674,3.328000,-0.575909,-0.774674,3.328000,-0.703093,-0.529390,3.328000,-0.766685,-0.284107,3.328000,-0.522376,-0.844047,3.584000,-0.522376,-0.589680,3.584000,-0.493026,-0.452712,3.584000,-0.581076,-0.364662,3.584000,-0.639776,-0.354878,3.584000,-0.375625,-0.129861,3.584000,-0.350044,0.259187,3.840000,-0.522376,-0.384229,3.584000,-0.318598,-0.139136,3.840000,-0.318598,0.227740,3.840000,-0.376048,-0.910942,3.328000,-1.135765,-1.574247,5.376000,-0.448725,-0.910942,3.328000,nan,nan,nan,-0.183304,0.298828,4.096000,-0.194760,0.293745,4.352000,-0.371009,0.280151,3.840000,nan,nan,nan,-0.255705,0.332562,3.840000,-0.381491,0.301116,3.840000,
-0.651763,-1.480099,5.632000,-0.557740,-0.765589,3.328000,-0.603162,-0.765589,3.328000,-0.730346,-0.511221,3.328000,-0.845227,-0.286395,3.584000,-0.551726,-0.824481,3.584000,-0.541942,-0.579896,3.584000,-0.586794,-0.561602,4.352000,-0.600643,-0.364662,3.584000,-0.659343,-0.345095,3.584000,-0.385408,-0.139644,3.584000,-0.350044,0.248705,3.840000,-0.541942,-0.374445,3.584000,-0.318598,-0.149619,3.840000,-0.318598,0.217258,3.840000,-0.412387,-0.901858,3.328000,-1.036110,-1.603090,5.632000,-0.485063,-0.901858,3.328000,nan,nan,nan,nan,nan,nan,-0.194760,0.293745,4.352000,-0.371009,0.269669,3.840000,nan,nan,nan,nan,nan,nan,-0.381491,0.290633,3.840000,
-0.713259,-1.464725,5.632000,-0.584993,-0.756505,3.328000,-0.639501,-0.747420,3.328000,-0.757600,-0.502137,3.328000,-0.874577,-0.276611,3.584000,-0.581076,-0.814697,3.584000,-0.551726,-0.570113,3.584000,-0.586794,-0.561602,4.352000,-0.610426,-0.354878,3.584000,-0.678910,-0.335312,3.584000,-0.395192,-0.139644,3.584000,-0.350044,0.238222,3.840000,-0.551726,-0.364662,3.584000,-0.329080,-0.160101,3.840000,-0.318598,0.206776,3.840000,-0.483242,-0.961448,3.584000,-0.548655,-0.920027,3.328000,-0.521401,-0.892773,3.328000,nan,nan,nan,nan,nan,nan,-0.194760,0.281865,4.352000,-0.371009,0.259187,3.840000,nan,nan,nan,-0.266187,0.311598,3.840000,-0.371009,0.280151,3.840000,
-0.774754,-1.449351,5.632000,-0.669126,-0.795130,3.584000,-0.675839,-0.738335,3.328000,-0.793938,-0.483968,3.328000,-0.894144,-0.257045,3.584000,-0.610426,-0.804914,3.584000,-0.571293,-0.560329,3.584000,-0.598674,-0.561602,4.352000,-0.629993,-0.345095,3.584000,-0.698476,-0.325528,3.584000,-0.404975,-0.149427,3.584000,nan,nan,nan,-0.571293,-0.364662,3.584000,-0.329080,-0.170583,3.840000,-0.318598,0.196294,3.840000,nan,nan,nan,-0.541942,-0.971231,3.584000,-0.566824,-0.883689,3.328000,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.371009,0.248705,3.840000,-0.179957,0.261474,3.584000,nan,nan,nan,-0.371009,0.269669,3.840000,
-0.836250,-1.433977,5.632000,-0.698476,-0.785347,3.584000,-0.712177,-0.720166,3.328000,-0.821192,-0.465798,3.328000,-0.923494,-0.247261,3.584000,-0.639776,-0.785347,3.584000,nan,nan,nan,-0.598674,-0.573482,4.352000,-0.649560,-0.345095,3.584000,-0.718043,-0.325528,3.584000,-0.414759,-0.159211,3.584000,-0.339562,0.206776,3.840000,-0.581076,-0.364662,3.584000,-0.329080,-0.181065,3.840000,-0.318598,0.175329,3.840000,nan,nan,nan,-0.836250,-1.495473,5.632000,-0.649560,-0.941881,3.584000,nan,nan,nan,nan,nan,nan,-0.161365,0.238222,3.840000,-0.360527,0.227740,3.840000,-0.170174,0.251691,3.584000,-0.272752,0.310009,4.096000,-0.360527,0.259187,3.840000,
